,created_at,tree_dbh,curb_loc,health,steward,guards,sidewalk,user_type,problems,spc_common,spc_latin,nta,nta_name,borocode,boro_ct,boroname,zip_city,cb_num,st_senate,st_assem,cncldist
14372,2015-12-09,6,OnCurb,1,,,NoDamage,TreesCount Staff,,London planetree,Platanus x acerifolia,QN08,St. Albans,4,4052000,Queens,Saint Albans,412,14,33,27
14373,2015-05-28,29,OnCurb,0,,,Damage,Volunteer,,honeylocust,Gleditsia triacanthos var. inermis,BK37,Park Slope-Gowanus,3,3013700,Brooklyn,Brooklyn,306,21,52,39
14374,2015-07-07,11,OnCurb,1,,,NoDamage,TreesCount Staff,,ginkgo,Ginkgo biloba,BK69,Clinton Hill,3,3020100,Brooklyn,Brooklyn,302,25,57,35
14375,2015-11-09,10,OnCurb,0,,Helpful,NoDamage,TreesCount Staff,,purple-leaf plum,Prunus cerasifera,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,5,5030302,Staten Island,Staten Island,501,23,63,49
14376,2015-06-30,11,OnCurb,1,,,Damage,NYC Parks Staff,,English oak,Quercus robur,MN40,Upper East Side-Carnegie Hill,1,1014300,Manhattan,Central Park,108,29,69,6
14377,2015-07-18,7,OnCurb,1,1or2,,Damage,NYC Parks Staff,WiresRopeBranchLights,littleleaf linden,Tilia cordata,BX52,Schuylerville-Throgs Neck-Edgewater Park,2,2014400,Bronx,Bronx,210,34,82,13
14378,2016-08-24,9,OnCurb,1,,,NoDamage,TreesCount Staff,,littleleaf linden,Tilia cordata,MN40,Upper East Side-Carnegie Hill,1,1012200,Manhattan,New York,108,28,73,4
14379,2016-05-12,5,OnCurb,1,,,NoDamage,TreesCount Staff,,cherry,Prunus,QN38,Pomonok-Flushing Heights-Hillcrest,4,4122300,Queens,Fresh Meadows,408,16,25,24
14380,2015-10-07,13,OnCurb,1,,,Damage,TreesCount Staff,,pin oak,Quercus palustris,QN55,South Ozone Park,4,4016400,Queens,South Richmond Hill,410,10,31,28
14381,2015-08-15,5,OnCurb,1,1or2,Helpful,Damage,Volunteer,,swamp white oak,Quercus bicolor,QN21,Middle Village,4,4050700,Queens,Middle Village,405,15,30,30
14382,2015-10-26,36,OnCurb,1,,,Damage,Volunteer,Stones,London planetree,Platanus x acerifolia,QN51,Murray Hill,4,4104700,Queens,Flushing,407,11,40,19
14383,2016-06-12,7,OnCurb,1,1or2,Helpful,Damage,Volunteer,,littleleaf linden,Tilia cordata,SI32,Rossville-Woodrow,5,5020803,Staten Island,Staten Island,503,24,62,51
14384,2016-02-07,13,OnCurb,1,1or2,Helpful,Damage,TreesCount Staff,,Callery pear,Pyrus calleryana,BK09,Brooklyn Heights-Cobble Hill,3,3000301,Brooklyn,Brooklyn,302,26,52,33
14385,2015-09-06,3,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,,cherry,Prunus,MN03,Central Harlem North-Polo Grounds,1,1021200,Manhattan,New York,110,30,70,9
14386,2015-10-21,7,OnCurb,1,1or2,Helpful,Damage,Volunteer,,American linden,Tilia americana,BX09,Soundview-Castle Hill-Clason Point-Harding Park,2,2000400,Bronx,Bronx,209,34,85,18
14387,2015-06-07,7,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,BranchLights,American elm,Ulmus americana,BK72,Williamsburg,3,3052900,Brooklyn,Brooklyn,301,26,50,33
14388,2016-06-06,11,OnCurb,0,1or2,Helpful,Damage,Volunteer,StonesTrunkOther,ginkgo,Ginkgo biloba,BK68,Fort Greene,3,3003300,Brooklyn,Brooklyn,302,25,57,35
14389,2015-08-21,5,OnCurb,1,1or2,Helpful,Damage,Volunteer,,northern red oak,Quercus rubra,BX09,Soundview-Castle Hill-Clason Point-Harding Park,2,2004600,Bronx,Bronx,209,34,85,18
14390,2015-10-22,6,OnCurb,1,1or2,,Damage,Volunteer,RootOtherTrunkOther,silver maple,Acer saccharinum,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3,3069601,Brooklyn,Brooklyn,318,19,59,46
14391,2015-09-25,23,OnCurb,1,,,Damage,Volunteer,,Norway maple,Acer platanoides,MN32,Yorkville,1,1013800,Manhattan,New York,108,28,76,5
14392,2016-06-27,23,OnCurb,1,,,NoDamage,Volunteer,Stones,London planetree,Platanus x acerifolia,BK81,Brownsville,3,3092400,Brooklyn,Brooklyn,316,20,55,41
14393,2015-12-28,11,OnCurb,1,,,NoDamage,TreesCount Staff,StonesBranchLights,hawthorn,Crataegus,BX34,Melrose South-Mott Haven North,2,2006900,Bronx,Bronx,201,32,79,17
14394,2015-10-05,7,OnCurb,1,,,NoDamage,Volunteer,,English oak,Quercus robur,BK82,East New York,3,3122000,Brooklyn,Brooklyn,305,19,60,42
14395,2015-10-18,5,OnCurb,1,,Helpful,Damage,Volunteer,,littleleaf linden,Tilia cordata,BK33,Carroll Gardens-Columbia Street-Red Hook,3,3005100,Brooklyn,Brooklyn,306,26,51,39
14396,2015-09-26,5,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,,ginkgo,Ginkgo biloba,MN06,Manhattanville,1,1022301,Manhattan,New York,109,31,70,7
14397,2015-11-11,19,OnCurb,1,1or2,,NoDamage,Volunteer,,Norway maple,Acer platanoides,MN19,Turtle Bay-East Midtown,1,1010800,Manhattan,New York,106,28,73,4
14398,2015-08-16,17,OnCurb,1,,,Damage,Volunteer,BranchLights,London planetree,Platanus x acerifolia,BK90,East Williamsburg,3,3050100,Brooklyn,Brooklyn,301,18,50,34
14399,2015-11-08,8,OffsetFromCurb,0,,Helpful,Damage,TreesCount Staff,,American elm,Ulmus americana,BX27,Hunts Point,2,2011700,Bronx,Bronx,202,34,84,17
14400,2015-10-10,7,OnCurb,0,1or2,,Damage,Volunteer,,silver maple,Acer saccharinum,MN12,Upper West Side,1,1017500,Manhattan,New York,107,31,67,6
14401,2015-07-17,14,OnCurb,1,,,Damage,Volunteer,StonesRootOtherBranchLightsBranchOther,Sophora,Styphnolobium japonicum,QN20,Ridgewood,4,4061301,Queens,Ridgewood,405,15,28,30
14402,2015-07-07,8,OnCurb,1,,,NoDamage,TreesCount Staff,,American linden,Tilia americana,BK41,Kensington-Ocean Parkway,3,3049000,Brooklyn,Brooklyn,312,17,44,40
14403,2015-11-24,20,OnCurb,1,,,Damage,TreesCount Staff,,pin oak,Quercus palustris,BK58,Flatlands,3,3068200,Brooklyn,Brooklyn,318,19,59,46
14404,2015-10-16,3,OffsetFromCurb,1,,,Damage,NYC Parks Staff,StonesRootOtherTrunkOther,English oak,Quercus robur,QN05,Rosedale,4,4066400,Queens,Rosedale,413,10,29,31
14405,2015-10-23,9,OnCurb,1,,,Damage,TreesCount Staff,,dawn redwood,Metasequoia glyptostroboides,QN07,Hollis,4,4050000,Queens,Hollis,412,14,29,27
14406,2015-08-31,26,OnCurb,1,,,Damage,TreesCount Staff,,American elm,Ulmus americana,QN51,Murray Hill,4,4115900,Queens,Flushing,407,16,40,20
14407,2015-07-02,22,OnCurb,0,,,NoDamage,Volunteer,,green ash,Fraxinus pennsylvanica,BK33,Carroll Gardens-Columbia Street-Red Hook,3,3005900,Brooklyn,Brooklyn,306,25,51,38
14408,2015-07-22,23,OnCurb,1,1or2,,NoDamage,NYC Parks Staff,,Sophora,Styphnolobium japonicum,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5,5017005,Staten Island,Staten Island,503,24,62,51
14409,2015-11-10,5,OnCurb,1,3or4,,NoDamage,TreesCount Staff,,sweetgum,Liquidambar styraciflua,BK96,Rugby-Remsen Village,3,3084600,Brooklyn,Brooklyn,317,21,58,45
14410,2015-09-30,17,OnCurb,0,,,Damage,Volunteer,,Norway maple,Acer platanoides,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5,5015602,Staten Island,Staten Island,503,24,62,51
14411,2015-09-08,17,OnCurb,0,,,NoDamage,Volunteer,,Norway maple,Acer platanoides,MN17,Midtown-Midtown South,1,1007400,Manhattan,New York,105,28,75,4
14412,2015-09-21,6,OffsetFromCurb,0,1or2,Helpful,NoDamage,TreesCount Staff,,littleleaf linden,Tilia cordata,SI32,Rossville-Woodrow,5,5020804,Staten Island,Staten Island,503,24,62,51
14413,2015-09-26,6,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,BranchOther,Chinese elm,Ulmus parvifolia,SI32,Rossville-Woodrow,5,5020801,Staten Island,Staten Island,503,24,62,51
14414,2015-10-21,4,OnCurb,0,1or2,Helpful,NoDamage,NYC Parks Staff,,Callery pear,Pyrus calleryana,SI35,New Brighton-Silver Lake,5,5005900,Staten Island,Staten Island,501,24,63,49
14415,2015-07-13,3,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,BranchOther,Sophora,Styphnolobium japonicum,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1,1003300,Manhattan,New York,101,26,66,1
14416,2015-10-26,26,OnCurb,1,,,Damage,TreesCount Staff,Stones,Callery pear,Pyrus calleryana,MN25,Battery Park City-Lower Manhattan,1,1031704,Manhattan,New York,101,26,65,1
14417,2015-07-21,8,OnCurb,1,1or2,Harmful,Damage,Volunteer,BranchOther,honeylocust,Gleditsia triacanthos var. inermis,MN32,Yorkville,1,1013600,Manhattan,New York,108,28,76,5
14418,2015-09-14,28,OnCurb,1,,,Damage,Volunteer,StonesBranchLights,English oak,Quercus robur,QN47,Ft. Totten-Bay Terrace-Clearview,4,4101700,Queens,Whitestone,407,11,26,19
14419,2016-09-10,18,OnCurb,1,,Helpful,Damage,Volunteer,,ginkgo,Ginkgo biloba,QN54,Richmond Hill,4,4012200,Queens,Richmond Hill,409,10,24,29
14420,2015-11-29,27,OnCurb,1,,,NoDamage,Volunteer,Stones,London planetree,Platanus x acerifolia,BX55,Soundview-Bruckner,2,2005001,Bronx,Bronx,209,32,85,18
14421,2015-10-01,24,OnCurb,1,,,Damage,TreesCount Staff,,pin oak,Quercus palustris,BK90,East Williamsburg,3,3050100,Brooklyn,Brooklyn,301,18,50,34
14422,2015-12-11,17,OnCurb,0,,,Damage,TreesCount Staff,BranchLightsBranchOther,Chinese fringetree,Chionanthus retusus,QN43,Bellerose,4,4157101,Queens,Bellerose,413,11,33,23
14423,2015-09-25,13,OnCurb,0,,,Damage,Volunteer,StonesBranchOther,Japanese zelkova,Zelkova serrata,QN15,Far Rockaway-Bayswater,4,4100801,Queens,Far Rockaway,414,10,23,31
14424,2015-09-15,22,OnCurb,1,,,Damage,TreesCount Staff,Stones,Callery pear,Pyrus calleryana,QN38,Pomonok-Flushing Heights-Hillcrest,4,4122701,Queens,Fresh Meadows,408,16,27,24
14425,2016-04-06,14,OnCurb,1,,,NoDamage,TreesCount Staff,,crab apple,Malus,MN35,Washington Heights North,1,1026900,Manhattan,New York,112,31,72,10
14426,2015-10-23,5,OnCurb,1,1or2,,NoDamage,Volunteer,RootOther,littleleaf linden,Tilia cordata,SI48,Arden Heights,5,5017010,Staten Island,Staten Island,503,24,63,51
14427,2016-08-09,16,OnCurb,1,,,Damage,Volunteer,StonesRootOtherBranchLightsBranchOther,honeylocust,Gleditsia triacanthos var. inermis,QN21,Middle Village,4,4067100,Queens,Middle Village,405,15,30,30
14428,2016-03-17,6,OnCurb,1,,,NoDamage,NYC Parks Staff,,pin oak,Quercus palustris,BK83,Cypress Hills-City Line,3,3120200,Brooklyn,Brooklyn,305,19,60,37
14429,2015-08-23,6,OnCurb,1,,,Damage,TreesCount Staff,,Norway maple,Acer platanoides,QN43,Bellerose,4,4130100,Queens,Queens Village,413,11,24,23
14430,2016-08-21,35,OnCurb,1,,Harmful,NoDamage,TreesCount Staff,BranchLights,Norway maple,Acer platanoides,MN35,Washington Heights North,1,1027900,Manhattan,New York,112,31,72,10
14431,2015-10-29,5,OnCurb,1,,,Damage,TreesCount Staff,,cherry,Prunus,BK69,Clinton Hill,3,3020100,Brooklyn,Brooklyn,302,25,57,35
14432,2015-10-16,8,OnCurb,1,3or4,Helpful,Damage,NYC Parks Staff,,honeylocust,Gleditsia triacanthos var. inermis,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,3006900,Brooklyn,Brooklyn,302,25,52,33
14433,2016-08-26,6,OnCurb,1,,,NoDamage,TreesCount Staff,StonesBranchLights,honeylocust,Gleditsia triacanthos var. inermis,MN14,Lincoln Square,1,1015500,Manhattan,New York,107,27,67,6
14434,2015-10-14,22,OnCurb,1,,,NoDamage,TreesCount Staff,Stones,maple,Acer,BK09,Brooklyn Heights-Cobble Hill,3,3000100,Brooklyn,Brooklyn,302,26,52,33
14435,2016-06-16,17,OnCurb,1,,,NoDamage,Volunteer,StonesBranchLights,London planetree,Platanus x acerifolia,BK61,Crown Heights North,3,3024700,Brooklyn,Brooklyn,303,25,56,36
14436,2015-10-26,13,OnCurb,0,,,Damage,Volunteer,TrunkOther,London planetree,Platanus x acerifolia,BX59,Westchester-Unionport,2,2007800,Bronx,Bronx,209,32,87,18
14437,2015-08-19,5,OnCurb,1,1or2,Helpful,Damage,Volunteer,Stones,honeylocust,Gleditsia triacanthos var. inermis,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1,1003300,Manhattan,New York,101,26,66,1
14438,2016-07-01,14,OffsetFromCurb,2,,,Damage,TreesCount Staff,,ginkgo,Ginkgo biloba,QN44,Glen Oaks-Floral Park-New Hyde Park,4,4155102,Queens,Glen Oaks,413,11,24,23
14439,2015-09-08,9,OnCurb,0,,Helpful,Damage,Volunteer,,Norway maple,Acer platanoides,SI35,New Brighton-Silver Lake,5,5012100,Staten Island,Staten Island,501,24,61,49
14440,2015-10-05,14,OnCurb,1,,,Damage,Volunteer,,maple,Acer,SI32,Rossville-Woodrow,5,5020804,Staten Island,Staten Island,503,24,62,51
14441,2015-10-27,26,OnCurb,0,,,NoDamage,Volunteer,Stones,pin oak,Quercus palustris,SI54,Great Kills,5,5015603,Staten Island,Staten Island,503,24,62,51
14442,2015-10-16,14,OnCurb,1,,,Damage,Volunteer,,English oak,Quercus robur,QN48,Auburndale,4,4113900,Queens,Flushing,411,11,26,19
14443,2015-12-11,17,OnCurb,1,,,Damage,Volunteer,MetalGrates,green ash,Fraxinus pennsylvanica,QN46,Bayside-Bayside Hills,4,4146300,Queens,Bayside,411,11,26,19
14444,2015-08-09,4,OnCurb,1,3or4,,NoDamage,NYC Parks Staff,,cherry,Prunus,QN28,Jackson Heights,4,4028700,Queens,Jackson Heights,403,13,34,25
14445,2015-10-13,4,OnCurb,1,,,NoDamage,Volunteer,,Japanese zelkova,Zelkova serrata,BX31,Allerton-Pelham Gardens,2,2031000,Bronx,Bronx,211,34,80,13
14446,2015-10-15,8,OnCurb,1,,,NoDamage,Volunteer,StonesWiresRopeBranchLights,Japanese zelkova,Zelkova serrata,BK19,Brighton Beach,3,3037000,Brooklyn,Brooklyn,315,22,45,48
14447,2015-11-05,3,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,,green ash,Fraxinus pennsylvanica,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5,5017005,Staten Island,Staten Island,503,24,62,51
14448,2015-09-19,3,OnCurb,1,,Helpful,NoDamage,Volunteer,,ginkgo,Ginkgo biloba,BK33,Carroll Gardens-Columbia Street-Red Hook,3,3005100,Brooklyn,Brooklyn,306,26,51,39
14449,2015-08-16,11,OnCurb,1,,,Damage,TreesCount Staff,,silver maple,Acer saccharinum,QN03,Springfield Gardens South-Brookville,4,4069000,Queens,Springfield Gardens,413,10,31,31
14450,2015-10-25,6,OnCurb,0,,,NoDamage,Volunteer,BranchLights,London planetree,Platanus x acerifolia,QN17,Forest Hills,4,4072900,Queens,Forest Hills,406,15,28,29
14451,2015-10-05,16,OnCurb,1,3or4,Helpful,Damage,Volunteer,Stones,American linden,Tilia americana,QN37,Kew Gardens Hills,4,4080900,Queens,Flushing,408,15,27,24
14452,2015-06-09,7,OnCurb,1,,,Damage,Volunteer,,pin oak,Quercus palustris,BK76,Greenpoint,3,3057500,Brooklyn,Brooklyn,301,18,50,33
14453,2016-06-25,5,OnCurb,2,,,Damage,TreesCount Staff,,paperbark maple,Acer griseum,QN49,Whitestone,4,4099100,Queens,Whitestone,407,11,26,19
14454,2015-08-06,4,OnCurb,1,,,NoDamage,TreesCount Staff,,cherry,Prunus,BX36,University Heights-Morris Heights,2,2021502,Bronx,Bronx,205,29,77,14
14455,2016-08-01,8,OnCurb,1,,,NoDamage,TreesCount Staff,,London planetree,Platanus x acerifolia,QN60,Kew Gardens,4,4077500,Queens,Kew Gardens,409,14,27,29
14456,2015-10-07,11,OnCurb,1,,Helpful,NoDamage,TreesCount Staff,,silver linden,Tilia tomentosa,SI54,Great Kills,5,5015603,Staten Island,Staten Island,503,24,64,51
14457,2015-09-06,5,OnCurb,1,,Helpful,Damage,Volunteer,,littleleaf linden,Tilia cordata,QN17,Forest Hills,4,4073100,Queens,Forest Hills,406,15,28,29
14458,2015-10-06,16,OnCurb,1,,Helpful,NoDamage,Volunteer,,ginkgo,Ginkgo biloba,MN04,Hamilton Heights,1,1022900,Manhattan,New York,109,31,71,7
14459,2015-09-20,4,OnCurb,1,,,Damage,Volunteer,,pin oak,Quercus palustris,BX03,Eastchester-Edenwald-Baychester,2,2035800,Bronx,Bronx,212,36,83,12
14460,2015-12-13,6,OnCurb,1,,,Damage,Volunteer,RootOther,English oak,Quercus robur,BX28,Van Cortlandt Village,2,2027900,Bronx,Bronx,208,34,81,11
14461,2015-08-01,3,OnCurb,1,,,Damage,Volunteer,,sweetgum,Liquidambar styraciflua,QN05,Rosedale,4,4065600,Queens,Rosedale,413,10,29,31
14462,2015-07-17,3,OnCurb,1,,,NoDamage,Volunteer,,honeylocust,Gleditsia triacanthos var. inermis,SI36,Old Town-Dongan Hills-South Beach,5,5009601,Staten Island,Staten Island,502,24,63,50
14463,2015-06-08,16,OnCurb,1,,,Damage,TreesCount Staff,,littleleaf linden,Tilia cordata,BK82,East New York,3,3110400,Brooklyn,Brooklyn,305,19,60,42
14464,2015-11-16,4,OnCurb,1,1or2,,NoDamage,Volunteer,,Callery pear,Pyrus calleryana,BK21,Seagate-Coney Island,3,3034800,Brooklyn,Brooklyn,313,23,46,47
14465,2016-07-05,31,OnCurb,1,,,Damage,TreesCount Staff,BranchLights,Norway maple,Acer platanoides,SI07,Westerleigh,5,5020100,Staten Island,Staten Island,501,23,61,49
14466,2016-09-06,4,OffsetFromCurb,1,1or2,Helpful,NoDamage,Volunteer,,green ash,Fraxinus pennsylvanica,BK33,Carroll Gardens-Columbia Street-Red Hook,3,3006500,Brooklyn,Brooklyn,306,26,52,39
14467,2015-08-20,19,OnCurb,0,,Unsure,Damage,Volunteer,BranchLights,honeylocust,Gleditsia triacanthos var. inermis,SI28,Port Richmond,5,5021300,Staten Island,Staten Island,501,23,61,49
14468,2016-08-16,25,OnCurb,1,,Helpful,Damage,TreesCount Staff,,Callery pear,Pyrus calleryana,QN29,Elmhurst,4,4046300,Queens,Elmhurst,404,13,39,25
14469,2015-08-16,5,OnCurb,1,1or2,Helpful,Damage,NYC Parks Staff,,Callery pear,Pyrus calleryana,QN22,Flushing,4,4088901,Queens,Flushing,407,16,40,20
14470,2015-09-11,8,OnCurb,1,1or2,Harmful,Damage,Volunteer,RootOtherTrunkOtherBranchOther,littleleaf linden,Tilia cordata,QN19,Glendale,4,4062900,Queens,Ridgewood,405,15,38,30
14471,2016-02-26,12,OnCurb,0,,,Damage,TreesCount Staff,,Japanese zelkova,Zelkova serrata,QN02,Springfield Gardens North,4,4029400,Queens,Jamaica,412,10,32,28
14472,2015-10-04,4,OnCurb,0,3or4,Helpful,Damage,TreesCount Staff,,green ash,Fraxinus pennsylvanica,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3,3070201,Brooklyn,Brooklyn,318,19,59,46
14473,2015-07-21,14,OnCurb,1,,Helpful,Damage,Volunteer,RootOtherBranchOther,honeylocust,Gleditsia triacanthos var. inermis,QN46,Bayside-Bayside Hills,4,4144700,Queens,Bayside,411,11,25,19
14474,2015-08-14,7,OnCurb,1,,,NoDamage,Volunteer,,American linden,Tilia americana,BX49,Pelham Parkway,2,2024600,Bronx,Bronx,211,34,80,13
14475,2016-08-31,18,OnCurb,0,,,NoDamage,TreesCount Staff,Stones,pin oak,Quercus palustris,BK42,Flatbush,3,3076400,Brooklyn,Brooklyn,314,21,42,45
14476,2015-06-11,7,OnCurb,1,,Unsure,NoDamage,Volunteer,BranchLights,green ash,Fraxinus pennsylvanica,SI36,Old Town-Dongan Hills-South Beach,5,5011201,Staten Island,Staten Island,502,24,64,50
14477,2016-08-18,20,OnCurb,0,,,Damage,Volunteer,,English oak,Quercus robur,BX37,Van Nest-Morris Park-Westchester Square,2,2024000,Bronx,Bronx,211,33,87,15
14478,2015-07-22,3,OnCurb,1,,,Damage,TreesCount Staff,,pin oak,Quercus palustris,BK85,East New York (Pennsylvania Ave),3,3112600,Brooklyn,Brooklyn,305,19,60,42
14479,2015-08-29,20,OnCurb,1,,,Damage,Volunteer,,cherry,Prunus,QN21,Middle Village,4,4067100,Queens,Middle Village,405,15,30,30
14480,2015-10-19,17,OnCurb,1,,,Damage,Volunteer,BranchLights,Japanese zelkova,Zelkova serrata,SI45,New Dorp-Midland Beach,5,5011402,Staten Island,Staten Island,502,24,64,50
14481,2015-07-29,10,OffsetFromCurb,1,,,Damage,Volunteer,,English oak,Quercus robur,SI11,Charleston-Richmond Valley-Tottenville,5,5024401,Staten Island,Staten Island,503,24,62,51
14482,2015-08-10,3,OnCurb,0,1or2,,NoDamage,TreesCount Staff,,littleleaf linden,Tilia cordata,BK78,Bushwick South,3,3049300,Brooklyn,Brooklyn,301,18,53,34
14483,2016-07-10,21,OnCurb,2,,Unsure,NoDamage,Volunteer,BranchLights,littleleaf linden,Tilia cordata,QN66,Laurelton,4,4065000,Queens,Springfield Gardens,413,14,29,31
14484,2015-08-29,25,OnCurb,1,,,NoDamage,Volunteer,Stones,London planetree,Platanus x acerifolia,BX06,Belmont,2,2033400,Bronx,Bronx,206,33,78,15
14485,2015-07-18,5,OnCurb,2,,Helpful,NoDamage,TreesCount Staff,,hawthorn,Crataegus,BK81,Brownsville,3,3092000,Brooklyn,Brooklyn,316,19,60,42
14486,2016-09-07,3,OnCurb,1,,,Damage,Volunteer,,purple-leaf plum,Prunus cerasifera,SI11,Charleston-Richmond Valley-Tottenville,5,5022600,Staten Island,Staten Island,503,24,62,51
14487,2015-09-03,4,OnCurb,1,1or2,Helpful,NoDamage,TreesCount Staff,,cherry,Prunus,SI32,Rossville-Woodrow,5,5020804,Staten Island,Staten Island,503,24,62,51
14488,2015-08-05,21,OnCurb,1,1or2,,Damage,Volunteer,StonesTrunkOther,littleleaf linden,Tilia cordata,SI08,Grymes Hill-Clifton-Fox Hills,5,5004000,Staten Island,Staten Island,501,23,61,49
14489,2015-08-15,9,OnCurb,1,1or2,,NoDamage,Volunteer,,littleleaf linden,Tilia cordata,QN46,Bayside-Bayside Hills,4,4109300,Queens,Bayside,411,11,26,19
14490,2015-09-26,13,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,BranchOther,green ash,Fraxinus pennsylvanica,SI35,New Brighton-Silver Lake,5,5005900,Staten Island,Staten Island,501,24,63,49
14491,2015-12-10,24,OnCurb,1,,,NoDamage,Volunteer,Stones,London planetree,Platanus x acerifolia,BK42,Flatbush,3,3048000,Brooklyn,Brooklyn,314,17,44,44
14492,2015-09-08,8,OnCurb,1,,,NoDamage,NYC Parks Staff,,Norway maple,Acer platanoides,QN52,East Flushing,4,4119500,Queens,Flushing,407,11,26,19
14493,2015-11-04,4,OnCurb,1,,,NoDamage,Volunteer,BranchLights,Japanese zelkova,Zelkova serrata,QN56,Ozone Park,4,4008800,Queens,Ozone Park,410,15,23,32
14494,2015-06-30,34,OnCurb,0,,,Damage,TreesCount Staff,StonesBranchLights,silver maple,Acer saccharinum,BX34,Melrose South-Mott Haven North,2,2006900,Bronx,Bronx,201,32,79,17
14495,2015-11-16,3,OnCurb,1,,,NoDamage,TreesCount Staff,,cherry,Prunus,SI11,Charleston-Richmond Valley-Tottenville,5,5022600,Staten Island,Staten Island,503,24,62,51
14496,2016-08-31,3,OnCurb,0,,,NoDamage,Volunteer,,green ash,Fraxinus pennsylvanica,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5,5015602,Staten Island,Staten Island,503,24,62,51
14497,2015-09-22,4,OnCurb,1,1or2,Unsure,Damage,Volunteer,BranchLights,Norway maple,Acer platanoides,SI08,Grymes Hill-Clifton-Fox Hills,5,5003900,Staten Island,Staten Island,501,23,63,49
14498,2015-08-16,4,OnCurb,1,,,Damage,TreesCount Staff,Stones,pin oak,Quercus palustris,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,3,3060800,Brooklyn,Brooklyn,315,23,41,48
14499,2015-11-27,12,OnCurb,0,1or2,,Damage,NYC Parks Staff,,Japanese zelkova,Zelkova serrata,QN08,St. Albans,4,4042400,Queens,Jamaica,412,14,29,27
14500,2016-06-04,12,OnCurb,0,,,Damage,Volunteer,TrunkOtherBranchOther,silver maple,Acer saccharinum,SI48,Arden Heights,5,5017007,Staten Island,Staten Island,503,24,63,51
14501,2015-09-13,3,OnCurb,0,,,Damage,Volunteer,StonesBranchOther,English oak,Quercus robur,BK31,Bay Ridge,3,3004400,Brooklyn,Brooklyn,310,22,64,43
14502,2015-10-23,4,OnCurb,1,,,NoDamage,NYC Parks Staff,,Norway maple,Acer platanoides,QN33,Cambria Heights,4,4059800,Queens,Cambria Heights,413,14,33,27
14503,2015-11-13,3,OnCurb,1,1or2,Harmful,Damage,Volunteer,,cherry,Prunus,BK68,Fort Greene,3,3018100,Brooklyn,Brooklyn,302,25,57,35
14504,2015-08-09,3,OnCurb,1,,,Damage,TreesCount Staff,,littleleaf linden,Tilia cordata,SI05,New Springville-Bloomfield-Travis,5,5029104,Staten Island,Staten Island,502,24,63,50
14505,2015-10-15,29,OnCurb,0,,,NoDamage,Volunteer,Stones,pin oak,Quercus palustris,BK61,Crown Heights North,3,3031701,Brooklyn,Brooklyn,308,25,43,36
14506,2016-07-12,22,OnCurb,1,,,Damage,TreesCount Staff,,London planetree,Platanus x acerifolia,BK32,Sunset Park West,3,3010100,Brooklyn,Brooklyn,307,20,51,38
14507,2015-09-09,26,OnCurb,1,,,NoDamage,Volunteer,,London planetree,Platanus x acerifolia,MN19,Turtle Bay-East Midtown,1,1008800,Manhattan,New York,106,28,74,4
14508,2015-09-06,4,OnCurb,0,3or4,Helpful,NoDamage,Volunteer,Stones,Sophora,Styphnolobium japonicum,BK61,Crown Heights North,3,3021900,Brooklyn,Brooklyn,308,20,57,35
